Species,Week,Frequency,Peak Frequency,Region
Greater White-fronted Goose,24,0.0003382,0.025827,Santa Barbara
Greater White-fronted Goose,25,0.0017309,0.025827,Santa Barbara
Greater White-fronted Goose,26,0.0034057,0.025827,Santa Barbara
Greater White-fronted Goose,27,0.002448,0.025827,Santa Barbara
Greater White-fronted Goose,28,0.0014376,0.025827,Santa Barbara
Greater White-fronted Goose,29,0.0016434,0.025827,Santa Barbara
Greater White-fronted Goose,30,0.0008354,0.025827,Santa Barbara
Greater White-fronted Goose,31,0.0017444,0.025827,Santa Barbara
Greater White-fronted Goose,32,0.0016112,0.025827,Santa Barbara
Greater White-fronted Goose,33,0.0024532,0.025827,Santa Barbara
Greater White-fronted Goose,34,0.0006588,0.025827,Santa Barbara
Greater White-fronted Goose,35,0.0008547,0.025827,Santa Barbara
Greater White-fronted Goose,36,0.0135601,0.025827,Santa Barbara
Greater White-fronted Goose,37,0.015878,0.025827,Santa Barbara
Greater White-fronted Goose,38,0.025827,0.025827,Santa Barbara
Greater White-fronted Goose,39,0.0250548,0.025827,Santa Barbara
Greater White-fronted Goose,40,0.0212915,0.025827,Santa Barbara
Greater White-fronted Goose,41,0.0183486,0.025827,Santa Barbara
Greater White-fronted Goose,42,0.0161699,0.025827,Santa Barbara
Greater White-fronted Goose,43,0.0147159,0.025827,Santa Barbara
Greater White-fronted Goose,44,0.0143587,0.025827,Santa Barbara
Greater White-fronted Goose,45,0.0176593,0.025827,Santa Barbara
Greater White-fronted Goose,46,0.0116279,0.025827,Santa Barbara
Greater White-fronted Goose,47,0.0091716,0.025827,Santa Barbara
Greater White-fronted Goose,48,0.0110991,0.025827,Santa Barbara
Domestic goose sp. (Domestic type),1,0.0018339,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),2,0.0022676,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),3,0.0056164,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),4,0.0030783,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),5,0.0035347,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),6,0.0053571,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),7,0.0034674,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),8,0.0036304,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),9,0.0029315,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),10,0.0022239,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),11,0.0022443,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),12,0.0018735,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),13,0.0012442,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),14,0.0012154,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),15,0.0013583,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),16,0.0008654,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),17,0.0017508,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),18,0.0005675,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),19,0.0014572,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),20,0.0011108,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),21,0.000823,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),22,0,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),23,0.0004141,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),24,0.0013527,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),25,0.0017309,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),26,0.0008514,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),27,0.000408,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),28,0.0017251,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),29,0.0020542,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),30,0.0016708,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),31,0.0034889,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),32,0.0026853,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),33,0.0003067,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),34,0.0009881,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),35,0.0005698,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),36,0.0010762,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),37,0.0006227,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),38,0.0008706,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),39,0.0009396,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),40,0.0021058,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),41,0.0016383,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),42,0.0022194,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),43,0.0013689,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),44,0.007301,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),45,0.0086565,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),46,0.0043189,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),47,0.0023669,0.0086565,Santa Barbara
Domestic goose sp. (Domestic type),48,0.0021582,0.0086565,Santa Barbara
Brant,1,0.0063354,0.0376785,Santa Barbara
Brant,2,0.0113379,0.0376785,Santa Barbara
Brant,3,0.0098287,0.0376785,Santa Barbara
Brant,4,0.0076957,0.0376785,Santa Barbara
Brant,5,0.0099614,0.0376785,Santa Barbara
Brant,6,0.0080357,0.0376785,Santa Barbara
Brant,7,0.0083218,0.0376785,Santa Barbara
Brant,8,0.009901,0.0376785,Santa Barbara
Brant,9,0.0069623,0.0376785,Santa Barbara
Brant,10,0.0144552,0.0376785,Santa Barbara
Brant,11,0.0109009,0.0376785,Santa Barbara
Brant,12,0.0154567,0.0376785,Santa Barbara
Brant,13,0.0186625,0.0376785,Santa Barbara
Brant,14,0.0376785,0.0376785,Santa Barbara
Brant,15,0.0228199,0.0376785,Santa Barbara
Brant,16,0.0255301,0.0376785,Santa Barbara
Brant,17,0.0183834,0.0376785,Santa Barbara
Brant,18,0.0150397,0.0376785,Santa Barbara
Brant,19,0.0167577,0.0376785,Santa Barbara
Brant,20,0.0105526,0.0376785,Santa Barbara
Brant,21,0.0053498,0.0376785,Santa Barbara
Brant,22,0.0021259,0.0376785,Santa Barbara
Brant,23,0.005383,0.0376785,Santa Barbara
Brant,24,0.0043963,0.0376785,Santa Barbara
Brant,25,0.0038944,0.0376785,Santa Barbara
Brant,26,0.00596,0.0376785,Santa Barbara
Brant,27,0.004896,0.0376785,Santa Barbara
Brant,28,0.0046003,0.0376785,Santa Barbara
Brant,29,0.0045193,0.0376785,Santa Barbara
Brant,30,0.0012531,0.0376785,Santa Barbara
Brant,31,0.0047972,0.0376785,Santa Barbara
Brant,32,0.0037594,0.0376785,Santa Barbara
Brant,33,0.0024532,0.0376785,Santa Barbara
Brant,34,0.0023057,0.0376785,Santa Barbara
Brant,35,0.0017094,0.0376785,Santa Barbara
Brant,36,0.0021524,0.0376785,Santa Barbara
Brant,37,0.000934,0.0376785,Santa Barbara
Brant,38,0.0023215,0.0376785,Santa Barbara
Brant,39,0.0015659,0.0376785,Santa Barbara
Brant,40,0.0018718,0.0376785,Santa Barbara
Brant,41,0.007536,0.0376785,Santa Barbara
Brant,42,0.0050729,0.0376785,Santa Barbara
Brant,43,0.0047912,0.0376785,Santa Barbara
Brant,44,0.0060842,0.0376785,Santa Barbara
Brant,45,0.0058864,0.0376785,Santa Barbara
Brant,46,0.00299,0.0376785,Santa Barbara
Brant,47,0.0091716,0.0376785,Santa Barbara
Brant,48,0.0061662,0.0376785,Santa Barbara
Cackling Goose,1,0.0166722,0.041205,Santa Barbara
Cackling Goose,2,0.0249433,0.041205,Santa Barbara
Cackling Goose,3,0.0188149,0.041205,Santa Barbara
Cackling Goose,4,0.0173703,0.041205,Santa Barbara
Cackling Goose,5,0.0212082,0.041205,Santa Barbara
Cackling Goose,6,0.0136905,0.041205,Santa Barbara
Cackling Goose,7,0.0122515,0.041205,Santa Barbara
Cackling Goose,8,0.0125413,0.041205,Santa Barbara
Cackling Goose,9,0.0135581,0.041205,Santa Barbara
Cackling Goose,10,0.0096368,0.041205,Santa Barbara
Cackling Goose,11,0.0076948,0.041205,Santa Barbara
Cackling Goose,12,0.0056206,0.041205,Santa Barbara
Cackling Goose,13,0.0034215,0.041205,Santa Barbara
Cackling Goose,14,0.0039502,0.041205,Santa Barbara
Cackling Goose,15,0.0010867,0.041205,Santa Barbara
Cackling Goose,16,0.0023799,0.041205,Santa Barbara
Cackling Goose,17,0.0017508,0.041205,Santa Barbara
Cackling Goose,18,0.0008513,0.041205,Santa Barbara
Cackling Goose,19,0.0007286,0.041205,Santa Barbara
Cackling Goose,20,0.0011108,0.041205,Santa Barbara
Cackling Goose,21,0.000823,0.041205,Santa Barbara
Cackling Goose,22,0,0.041205,Santa Barbara
Cackling Goose,23,0.0020704,0.041205,Santa Barbara
Cackling Goose,24,0.0016909,0.041205,Santa Barbara
Cackling Goose,25,0.0021636,0.041205,Santa Barbara
Cackling Goose,26,0.0021286,0.041205,Santa Barbara
Cackling Goose,27,0.000816,0.041205,Santa Barbara
Cackling Goose,28,0.0014376,0.041205,Santa Barbara
Cackling Goose,29,0.0024651,0.041205,Santa Barbara
Cackling Goose,30,0.0025063,0.041205,Santa Barbara
Cackling Goose,31,0.0026167,0.041205,Santa Barbara
Cackling Goose,32,0.0040279,0.041205,Santa Barbara
Cackling Goose,33,0.0024532,0.041205,Santa Barbara
Cackling Goose,34,0.0019763,0.041205,Santa Barbara
Cackling Goose,35,0.0014245,0.041205,Santa Barbara
Cackling Goose,36,0.0027981,0.041205,Santa Barbara
Cackling Goose,37,0.0049813,0.041205,Santa Barbara
Cackling Goose,38,0.0107371,0.041205,Santa Barbara
Cackling Goose,39,0.0244284,0.041205,Santa Barbara
Cackling Goose,40,0.025737,0.041205,Santa Barbara
Cackling Goose,41,0.016055,0.041205,Santa Barbara
Cackling Goose,42,0.016487,0.041205,Santa Barbara
Cackling Goose,43,0.0181383,0.041205,Santa Barbara
Cackling Goose,44,0.0279873,0.041205,Santa Barbara
Cackling Goose,45,0.041205,0.041205,Santa Barbara
Cackling Goose,46,0.0209302,0.041205,Santa Barbara
Cackling Goose,47,0.0192308,0.041205,Santa Barbara
Cackling Goose,48,0.0203484,0.041205,Santa Barbara
Canada Goose,1,0.0688563,0.4430245,Santa Barbara
Canada Goose,2,0.0870181,0.4430245,Santa Barbara
Canada Goose,3,0.0783488,0.4430245,Santa Barbara
Canada Goose,4,0.0872911,0.4430245,Santa Barbara
Canada Goose,5,0.0796915,0.4430245,Santa Barbara
Canada Goose,6,0.0830357,0.4430245,Santa Barbara
Canada Goose,7,0.0695793,0.4430245,Santa Barbara
Canada Goose,8,0.0851485,0.4430245,Santa Barbara
Canada Goose,9,0.078417,0.4430245,Santa Barbara
Canada Goose,10,0.0934025,0.4430245,Santa Barbara
Canada Goose,11,0.1077268,0.4430245,Santa Barbara
Canada Goose,12,0.1,0.4430245,Santa Barbara
Canada Goose,13,0.0836703,0.4430245,Santa Barbara
Canada Goose,14,0.0929809,0.4430245,Santa Barbara
Canada Goose,15,0.0858462,0.4430245,Santa Barbara
Canada Goose,16,0.0804846,0.4430245,Santa Barbara
Canada Goose,17,0.0852057,0.4430245,Santa Barbara
Canada Goose,18,0.0791714,0.4430245,Santa Barbara
Canada Goose,19,0.0637523,0.4430245,Santa Barbara
Canada Goose,20,0.0644265,0.4430245,Santa Barbara
Canada Goose,21,0.0522634,0.4430245,Santa Barbara
Canada Goose,22,0.0544218,0.4430245,Santa Barbara
Canada Goose,23,0.0538302,0.4430245,Santa Barbara
Canada Goose,24,0.0608725,0.4430245,Santa Barbara
Canada Goose,25,0.0636088,0.4430245,Santa Barbara
Canada Goose,26,0.0723712,0.4430245,Santa Barbara
Canada Goose,27,0.0669115,0.4430245,Santa Barbara
Canada Goose,28,0.0537665,0.4430245,Santa Barbara
Canada Goose,29,0.0451931,0.4430245,Santa Barbara
Canada Goose,30,0.0396825,0.4430245,Santa Barbara
Canada Goose,31,0.0427388,0.4430245,Santa Barbara
Canada Goose,32,0.046724,0.4430245,Santa Barbara
Canada Goose,33,0.0441582,0.4430245,Santa Barbara
Canada Goose,34,0.0306324,0.4430245,Santa Barbara
Canada Goose,35,0.0287749,0.4430245,Santa Barbara
Canada Goose,36,0.0307792,0.4430245,Santa Barbara
Canada Goose,37,0.0342466,0.4430245,Santa Barbara
Canada Goose,38,0.0400464,0.4430245,Santa Barbara
Canada Goose,39,0.0419668,0.4430245,Santa Barbara
Canada Goose,40,0.0477305,0.4430245,Santa Barbara
Canada Goose,41,0.0527523,0.4430245,Santa Barbara
Canada Goose,42,0.0535828,0.4430245,Santa Barbara
Canada Goose,43,0.0465435,0.4430245,Santa Barbara
Canada Goose,44,0.0593818,0.4430245,Santa Barbara
Canada Goose,45,0.08241,0.4430245,Santa Barbara
Canada Goose,46,0.0621262,0.4430245,Santa Barbara
Canada Goose,47,0.0642012,0.4430245,Santa Barbara
Canada Goose,48,0.0719901,0.4430245,Santa Barbara
Cackling/Canada Goose,1,0.0001667,0.0013736,Santa Barbara
Cackling/Canada Goose,2,0,0.0013736,Santa Barbara
Cackling/Canada Goose,3,0.0005616,0.0013736,Santa Barbara
Cackling/Canada Goose,4,0,0.0013736,Santa Barbara
Cackling/Canada Goose,5,0,0.0013736,Santa Barbara
Cackling/Canada Goose,6,0,0.0013736,Santa Barbara
Cackling/Canada Goose,7,0,0.0013736,Santa Barbara
Cackling/Canada Goose,8,0,0.0013736,Santa Barbara
Cackling/Canada Goose,9,0.0003664,0.0013736,Santa Barbara
Cackling/Canada Goose,10,0,0.0013736,Santa Barbara
Cackling/Canada Goose,11,0,0.0013736,Santa Barbara
Cackling/Canada Goose,12,0,0.0013736,Santa Barbara
Cackling/Canada Goose,13,0,0.0013736,Santa Barbara
Cackling/Canada Goose,14,0,0.0013736,Santa Barbara
Cackling/Canada Goose,15,0,0.0013736,Santa Barbara
Cackling/Canada Goose,16,0,0.0013736,Santa Barbara
Cackling/Canada Goose,17,0,0.0013736,Santa Barbara
Cackling/Canada Goose,18,0,0.0013736,Santa Barbara
Cackling/Canada Goose,19,0,0.0013736,Santa Barbara
Cackling/Canada Goose,20,0,0.0013736,Santa Barbara
Cackling/Canada Goose,21,0,0.0013736,Santa Barbara
Cackling/Canada Goose,22,0,0.0013736,Santa Barbara
Cackling/Canada Goose,23,0,0.0013736,Santa Barbara
Cackling/Canada Goose,24,0,0.0013736,Santa Barbara
Cackling/Canada Goose,25,0,0.0013736,Santa Barbara
Cackling/Canada Goose,26,0,0.0013736,Santa Barbara
Cackling/Canada Goose,27,0,0.0013736,Santa Barbara
Cackling/Canada Goose,28,0,0.0013736,Santa Barbara
Cackling/Canada Goose,29,0,0.0013736,Santa Barbara
Cackling/Canada Goose,30,0,0.0013736,Santa Barbara
Cackling/Canada Goose,31,0,0.0013736,Santa Barbara
Cackling/Canada Goose,32,0,0.0013736,Santa Barbara
Cackling/Canada Goose,33,0,0.0013736,Santa Barbara
Cackling/Canada Goose,34,0,0.0013736,Santa Barbara
Cackling/Canada Goose,35,0,0.0013736,Santa Barbara
Cackling/Canada Goose,36,0,0.0013736,Santa Barbara
Cackling/Canada Goose,37,0,0.0013736,Santa Barbara
Cackling/Canada Goose,38,0,0.0013736,Santa Barbara
Cackling/Canada Goose,39,0,0.0013736,Santa Barbara
Cackling/Canada Goose,40,0.0004679,0.0013736,Santa Barbara
Cackling/Canada Goose,41,0,0.0013736,Santa Barbara
Cackling/Canada Goose,42,0,0.0013736,Santa Barbara
Cackling/Canada Goose,43,0,0.0013736,Santa Barbara
Cackling/Canada Goose,44,0,0.0013736,Santa Barbara
Cackling/Canada Goose,45,0.0003463,0.0013736,Santa Barbara
Cackling/Canada Goose,46,0,0.0013736,Santa Barbara
Cackling/Canada Goose,47,0.0005917,0.0013736,Santa Barbara
Cackling/Canada Goose,48,0.0001542,0.0013736,Santa Barbara
Branta sp.,1,0,0.0002902,Santa Barbara
Branta sp.,2,0,0.0002902,Santa Barbara
Branta sp.,3,0,0.0002902,Santa Barbara
Branta sp.,4,0,0.0002902,Santa Barbara
Branta sp.,5,0,0.0002902,Santa Barbara
Branta sp.,6,0,0.0002902,Santa Barbara
Branta sp.,7,0,0.0002902,Santa Barbara
Branta sp.,8,0,0.0002902,Santa Barbara
Branta sp.,9,0,0.0002902,Santa Barbara
Branta sp.,10,0,0.0002902,Santa Barbara
Branta sp.,11,0,0.0002902,Santa Barbara
Branta sp.,12,0,0.0002902,Santa Barbara
Branta sp.,13,0,0.0002902,Santa Barbara
Branta sp.,14,0,0.0002902,Santa Barbara
Branta sp.,15,0,0.0002902,Santa Barbara
Branta sp.,16,0,0.0002902,Santa Barbara
Branta sp.,17,0,0.0002902,Santa Barbara
Branta sp.,18,0,0.0002902,Santa Barbara
Branta sp.,19,0,0.0002902,Santa Barbara
Branta sp.,20,0,0.0002902,Santa Barbara
Branta sp.,21,0,0.0002902,Santa Barbara
Branta sp.,22,0,0.0002902,Santa Barbara
Branta sp.,23,0,0.0002902,Santa Barbara
Branta sp.,24,0,0.0002902,Santa Barbara
Branta sp.,25,0,0.0002902,Santa Barbara
Branta sp.,26,0,0.0002902,Santa Barbara
Branta sp.,27,0,0.0002902,Santa Barbara
Branta sp.,28,0,0.0002902,Santa Barbara
Branta sp.,29,0,0.0002902,Santa Barbara
Branta sp.,30,0,0.0002902,Santa Barbara
Branta sp.,31,0,0.0002902,Santa Barbara
Branta sp.,32,0,0.0002902,Santa Barbara
Branta sp.,33,0,0.0002902,Santa Barbara
Branta sp.,34,0,0.0002902,Santa Barbara
Branta sp.,35,0,0.0002902,Santa Barbara
Branta sp.,36,0,0.0002902,Santa Barbara
Branta sp.,37,0,0.0002902,Santa Barbara
Branta sp.,38,0.0002902,0.0002902,Santa Barbara
Branta sp.,39,0,0.0002902,Santa Barbara
Branta sp.,40,0,0.0002902,Santa Barbara
Branta sp.,41,0,0.0002902,Santa Barbara
Branta sp.,42,0,0.0002902,Santa Barbara
Branta sp.,43,0,0.0002902,Santa Barbara
Branta sp.,44,0,0.0002902,Santa Barbara
Branta sp.,45,0,0.0002902,Santa Barbara
Branta sp.,46,0,0.0002902,Santa Barbara
Branta sp.,47,0,0.0002902,Santa Barbara
Branta sp.,48,0,0.0002902,Santa Barbara
Mute Swan,1,0.0215072,0.0253251,Santa Barbara
Mute Swan,2,0.0206916,0.0253251,Santa Barbara
Mute Swan,3,0.0157259,0.0253251,Santa Barbara
Mute Swan,4,0.0180299,0.0253251,Santa Barbara
Mute Swan,5,0.0160668,0.0253251,Santa Barbara
Mute Swan,6,0.01875,0.0253251,Santa Barbara
Mute Swan,7,0.018724,0.0253251,Santa Barbara
Mute Swan,8,0.0191419,0.0253251,Santa Barbara
Mute Swan,9,0.0164896,0.0253251,Santa Barbara
Mute Swan,10,0.0126019,0.0253251,Santa Barbara
Mute Swan,11,0.0128246,0.0253251,Santa Barbara
Mute Swan,12,0.0138173,0.0253251,Santa Barbara
Mute Swan,13,0.007154,0.0253251,Santa Barbara
Mute Swan,14,0.015193,0.0253251,Santa Barbara
Mute Swan,15,0.0078783,0.0253251,Santa Barbara
Mute Swan,16,0.009087,0.0253251,Santa Barbara
Mute Swan,17,0.011672,0.0253251,Santa Barbara
Mute Swan,18,0.0173099,0.0253251,Santa Barbara
Mute Swan,19,0.0189435,0.0253251,Santa Barbara
Mute Swan,20,0.0133296,0.0253251,Santa Barbara
Mute Swan,21,0.0106996,0.0253251,Santa Barbara
Mute Swan,22,0.0072279,0.0253251,Santa Barbara
Mute Swan,23,0.0020704,0.0253251,Santa Barbara
Mute Swan,24,0.00372,0.0253251,Santa Barbara
Mute Swan,25,0.0034617,0.0253251,Santa Barbara
Mute Swan,26,0.00596,0.0253251,Santa Barbara
Mute Swan,27,0.004896,0.0253251,Santa Barbara
Mute Swan,28,0.0080506,0.0253251,Santa Barbara
Mute Swan,29,0.0041085,0.0253251,Santa Barbara
Mute Swan,30,0.0041771,0.0253251,Santa Barbara
Mute Swan,31,0.0056694,0.0253251,Santa Barbara
Mute Swan,32,0.0024168,0.0253251,Santa Barbara
Mute Swan,33,0.0049065,0.0253251,Santa Barbara
Mute Swan,34,0.0075758,0.0253251,Santa Barbara
Mute Swan,35,0.0039886,0.0253251,Santa Barbara
Mute Swan,36,0.0047353,0.0253251,Santa Barbara
Mute Swan,37,0.005604,0.0253251,Santa Barbara
Mute Swan,38,0.0069646,0.0253251,Santa Barbara
Mute Swan,39,0.0097087,0.0253251,Santa Barbara
Mute Swan,40,0.0208236,0.0253251,Santa Barbara
Mute Swan,41,0.0199869,0.0253251,Santa Barbara
Mute Swan,42,0.0215599,0.0253251,Santa Barbara
Mute Swan,43,0.0253251,0.0253251,Santa Barbara
Mute Swan,44,0.0223899,0.0253251,Santa Barbara
Mute Swan,45,0.0245845,0.0253251,Santa Barbara
Mute Swan,46,0.0249169,0.0253251,Santa Barbara
Mute Swan,47,0.0174556,0.0253251,Santa Barbara
Mute Swan,48,0.0172653,0.0253251,Santa Barbara
Trumpeter Swan,1,0,0.1064963,Santa Barbara
Trumpeter Swan,2,0,0.1064963,Santa Barbara
Trumpeter Swan,3,0,0.1064963,Santa Barbara
Trumpeter Swan,4,0,0.1064963,Santa Barbara
Trumpeter Swan,5,0,0.1064963,Santa Barbara
Trumpeter Swan,6,0,0.1064963,Santa Barbara
Trumpeter Swan,7,0,0.1064963,Santa Barbara
Trumpeter Swan,8,0,0.1064963,Santa Barbara
Trumpeter Swan,9,0,0.1064963,Santa Barbara
Trumpeter Swan,10,0,0.1064963,Santa Barbara
Trumpeter Swan,11,0,0.1064963,Santa Barbara
Trumpeter Swan,12,0,0.1064963,Santa Barbara
Trumpeter Swan,13,0,0.1064963,Santa Barbara
Trumpeter Swan,14,0,0.1064963,Santa Barbara
Trumpeter Swan,15,0,0.1064963,Santa Barbara
Trumpeter Swan,16,0,0.1064963,Santa Barbara
Trumpeter Swan,17,0,0.1064963,Santa Barbara
Trumpeter Swan,18,0,0.1064963,Santa Barbara
Trumpeter Swan,19,0,0.1064963,Santa Barbara
Trumpeter Swan,20,0,0.1064963,Santa Barbara
Trumpeter Swan,21,0,0.1064963,Santa Barbara
Trumpeter Swan,22,0,0.1064963,Santa Barbara
Trumpeter Swan,23,0,0.1064963,Santa Barbara
Trumpeter Swan,24,0,0.1064963,Santa Barbara
Trumpeter Swan,25,0,0.1064963,Santa Barbara
Trumpeter Swan,26,0,0.1064963,Santa Barbara
Trumpeter Swan,27,0,0.1064963,Santa Barbara
Trumpeter Swan,28,0,0.1064963,Santa Barbara
Trumpeter Swan,29,0,0.1064963,Santa Barbara
Trumpeter Swan,30,0,0.1064963,Santa Barbara
Trumpeter Swan,31,0,0.1064963,Santa Barbara
Trumpeter Swan,32,0,0.1064963,Santa Barbara
Trumpeter Swan,33,0,0.1064963,Santa Barbara
Trumpeter Swan,34,0,0.1064963,Santa Barbara
Trumpeter Swan,35,0,0.1064963,Santa Barbara
Trumpeter Swan,36,0,0.1064963,Santa Barbara
Trumpeter Swan,37,0,0.1064963,Santa Barbara
Trumpeter Swan,38,0,0.1064963,Santa Barbara
Trumpeter Swan,39,0,0.1064963,Santa Barbara
Trumpeter Swan,40,0,0.1064963,Santa Barbara
Trumpeter Swan,41,0,0.1064963,Santa Barbara
Trumpeter Swan,42,0,0.1064963,Santa Barbara
Trumpeter Swan,43,0,0.1064963,Santa Barbara
Trumpeter Swan,44,0,0.1064963,Santa Barbara
Trumpeter Swan,45,0.0015,0.1064963,Santa Barbara
Trumpeter Swan,46,0.0003322,0.1064963,Santa Barbara
Trumpeter Swan,47,0,0.1064963,Santa Barbara
Trumpeter Swan,48,0,0.1064963,Santa Barbara
Tundra Swan,1,0.0010003,0.0349288,Santa Barbara
Tundra Swan,2,0.0005669,0.0349288,Santa Barbara
Tundra Swan,3,0.0015,0.0349288,Santa Barbara
Tundra Swan,4,0.0015,0.0349288,Santa Barbara
Tundra Swan,5,0.0006427,0.0349288,Santa Barbara
Tundra Swan,6,0,0.0349288,Santa Barbara
Tundra Swan,7,0.0002312,0.0349288,Santa Barbara
Tundra Swan,8,0,0.0349288,Santa Barbara
Tundra Swan,9,0,0.0349288,Santa Barbara
